"state_abb","state_name","year","median","lower","upper","sd"
"MO","Missouri",2018,-0.88606341,-1.097106665,-0.680316735,0.123796791
"MO","Missouri",2019,-0.951522985,-1.142642785,-0.755286801,0.119216154
"MO","Missouri",2020,-0.933048165,-1.12148317,-0.743191337,0.114950712
"MO","Missouri",2021,-0.98861606,-1.182218855,-0.79605993,0.118816367
"MO","Missouri",2022,-0.92762439,-1.134901585,-0.720648488,0.122734047
"MO","Missouri",2023,-0.99839772,-1.194921985,-0.797234161,0.119759317
"MO","Missouri",2024,-1.04219065,-1.24518366,-0.835482578,0.124432787
"MS","Mississippi",1937,2.80739205,2.322647305,3.310355895,0.300602622
"MS","Mississippi",1938,2.51015495,2.09574686,2.945467015,0.261783416
"MS","Mississippi",1939,2.7649359,2.276418165,3.2780825,0.299754673
"MS","Mississippi",1940,2.49635055,2.097023875,2.89535891,0.251553347
"MS","Mississippi",1941,2.50644395,2.04685471,2.973883555,0.277490672
"MS","Mississippi",1942,2.2804523,1.86111505,2.68423035,0.250297856
"MS","Mississippi",1943,2.47052635,2.009821135,2.94805205,0.283418992
"MS","Mississippi",1944,2.1675496,1.773809735,2.570487865,0.242936077
"MS","Mississippi",1945,2.10971565,1.72273331,2.522353015,0.245237661
"MS","Mississippi",1946,2.06676845,1.686278105,2.43447422,0.224106686
"MS","Mississippi",1947,2.00534525,1.63639953,2.407076125,0.2305112
"MS","Mississippi",1948,1.86116525,1.50195747,2.24275867,0.222220316
"MS","Mississippi",1949,1.7988131,1.43755733,2.183848155,0.23013971
"MS","Mississippi",1950,2.0530581,1.67870196,2.42481916,0.222267934
"MS","Mississippi",1951,2.21223985,1.8173373,2.616945385,0.236423043
"MS","Mississippi",1952,1.9433526,1.62024552,2.299099625,0.204552305
"MS","Mississippi",1953,1.93213285,1.55598146,2.323769105,0.231735032
"MS","Mississippi",1954,1.8169019,1.482794965,2.17445108,0.210015319
"MS","Mississippi",1955,1.8619183,1.47547277,2.25286698,0.232280189
"MS","Mississippi",1956,1.62075445,1.300975475,1.97136656,0.200683251
"MS","Mississippi",1957,1.7988856,1.41957979,2.20231368,0.234968669
"MS","Mississippi",1958,1.58859135,1.28052507,1.923596485,0.193237666
"MS","Mississippi",1959,1.6946507,1.34125665,2.061853095,0.222564078
"MS","Mississippi",1960,1.5294128,1.208591505,1.875328555,0.204441475
"MS","Mississippi",1961,1.7485799,1.37988013,2.12928613,0.226199779
"MS","Mississippi",1962,1.6026987,1.28225708,1.96355931,0.206158862
"MS","Mississippi",1963,1.57045545,1.25001565,1.923945335,0.203539721
"MS","Mississippi",1964,1.4270463,1.077110355,1.806980105,0.218693015
"MS","Mississippi",1965,1.6122351,1.227156845,2.01005727,0.238587972
"MS","Mississippi",1966,1.0867745,0.782227261,1.40990412,0.188410279
"MS","Mississippi",1967,1.00123075,0.726397605,1.306828735,0.177395704
"MS","Mississippi",1968,0.85357976,0.581283347,1.156632215,0.174414616
"MS","Mississippi",1969,0.780445615,0.514460552,1.068171845,0.170857663
"MS","Mississippi",1970,0.732582445,0.485064175,1.00740093,0.162676263
"MS","Mississippi",1971,0.792613015,0.514578681,1.093863865,0.177982676
"MS","Mississippi",1972,0.762936675,0.470021693,1.07130534,0.177947224
"MS","Mississippi",1973,0.66801055,0.392629722,0.970383116,0.174354644
"MS","Mississippi",1974,0.580392915,0.303012075,0.868460811,0.170998424
"MS","Mississippi",1975,0.455051855,0.185863307,0.732084115,0.169450747
"MS","Mississippi",1976,0.44716216,0.195009597,0.704588901,0.156849819
"MS","Mississippi",1977,0.419811115,0.154153675,0.690946708,0.163809057
"MS","Mississippi",1978,0.41537289,0.17514593,0.674967269,0.15523365
"MS","Mississippi",1979,0.422965395,0.169846975,0.695011694,0.157026635
"MS","Mississippi",1980,0.408733275,0.151435841,0.703837832,0.165845618
"MS","Mississippi",1981,0.349984845,0.117077472,0.615003481,0.152274961
"MS","Mississippi",1982,0.3294968,0.071340562,0.599140757,0.163445038
"MS","Mississippi",1983,0.19583318,-0.040911298,0.43007071,0.145560733
"MS","Mississippi",1984,0.133985095,-0.099038679,0.38221923,0.145490667
"MS","Mississippi",1985,0.01464926,-0.196769401,0.239107713,0.134072336
"MS","Mississippi",1986,0.014650015,-0.194359679,0.243496768,0.133356296
"MS","Mississippi",1987,-0.014766274,-0.238739149,0.209979761,0.138385281
"MS","Mississippi",1988,0.000185,-0.201266155,0.214012253,0.129570086
"MS","Mississippi",1989,-0.072846746,-0.270856616,0.138322292,0.128140606
"MS","Mississippi",1990,-0.081007096,-0.288629315,0.143442001,0.132467856
"MS","Mississippi",1991,-0.13278679,-0.357745701,0.09865625,0.13563282
"MS","Mississippi",1992,-0.14165781,-0.365365001,0.08146378,0.134016952
"MS","Mississippi",1993,-0.12036465,-0.32763739,0.090622072,0.128266943
"MS","Mississippi",1994,-0.24428228,-0.45824772,-0.034089678,0.130356542
"MS","Mississippi",1995,-0.2606279,-0.463714602,-0.048240997,0.129830048
"MS","Mississippi",1996,-0.25105105,-0.446373351,-0.054040062,0.11904607
"MS","Mississippi",1997,-0.252197885,-0.462585314,-0.050545238,0.124930258
"MS","Mississippi",1998,-0.246100195,-0.431508825,-0.047366483,0.117756011
"MS","Mississippi",1999,-0.19393707,-0.376418871,0.00019,0.116674826
"MS","Mississippi",2000,-0.183664085,-0.389978466,0.014386764,0.122504654
"MS","Mississippi",2001,-0.30433069,-0.49185688,-0.107655765,0.116376333
"MS","Mississippi",2002,-0.31786066,-0.519303348,-0.116248867,0.1221267
"MS","Mississippi",2003,-0.330929595,-0.528942811,-0.127940071,0.123873019
"MS","Mississippi",2004,-0.35113097,-0.55156494,-0.147961264,0.123965098
"MS","Mississippi",2005,-0.355627995,-0.558896014,-0.156469709,0.121929351
"MS","Mississippi",2006,-0.36033595,-0.565334675,-0.151219791,0.123097755
"MS","Mississippi",2007,-0.335039365,-0.536902549,-0.132038376,0.122906242
"MS","Mississippi",2008,-0.299598785,-0.495319306,-0.093076966,0.120358711
"MS","Mississippi",2009,-0.319637695,-0.519574362,-0.12101593,0.121334102
"MS","Mississippi",2010,-0.312054975,-0.515454912,-0.106757489,0.123597558
"MS","Mississippi",2011,-0.347826515,-0.544101792,-0.158115699,0.11769805
"MS","Mississippi",2012,-0.351519085,-0.546967604,-0.146255154,0.126397795
"MS","Mississippi",2013,-0.26476534,-0.473893249,-0.048525623,0.129578294
"MS","Mississippi",2014,-0.228236585,-0.432135419,-0.021120009,0.125848222
"MS","Mississippi",2015,-0.21244002,-0.42268518,0.005683387,0.130219393
"MS","Mississippi",2016,-0.167655045,-0.379673306,0.045246467,0.127450211
"MS","Mississippi",2017,-0.134322395,-0.34566822,0.081919809,0.13153274
"MS","Mississippi",2018,-0.135346805,-0.34674285,0.068680985,0.125891536
"MS","Mississippi",2019,-0.1838135,-0.387839629,0.023604334,0.127802419
"MS","Mississippi",2020,-0.227827405,-0.437042305,-0.012846079,0.128954952
"MS","Mississippi",2021,-0.20295864,-0.404007992,-0.010986771,0.120041656
"MS","Mississippi",2022,-0.170338535,-0.398747788,0.046858999,0.137937776
"MS","Mississippi",2023,-0.207840555,-0.415757606,0.013406577,0.133679803
"MS","Mississippi",2024,-0.228103335,-0.449524666,-0.014367746,0.132417379
"MT","Montana",1937,1.2483742,0.884398403,1.61601765,0.222600042
"MT","Montana",1938,1.20888335,0.895128652,1.55354448,0.202317598
"MT","Montana",1939,1.24375975,0.893874817,1.604966705,0.219215593
"MT","Montana",1940,1.14792245,0.833674437,1.48168267,0.199468772
"MT","Montana",1941,1.14816145,0.816756439,1.49031212,0.203935141
"MT","Montana",1942,1.14643185,0.840552701,1.47635544,0.19475858
"MT","Montana",1943,1.0859774,0.744741612,1.44413302,0.212393463
"MT","Montana",1944,1.0318167,0.73817504,1.33732802,0.184982624
"MT","Montana",1945,0.9726562,0.695255707,1.270591675,0.176186682
"MT","Montana",1946,0.97648082,0.691277343,1.284672335,0.179342426
"MT","Montana",1947,1.0140279,0.727204168,1.32024911,0.180132714
"MT","Montana",1948,1.0101795,0.729506615,1.30638207,0.174903209
"MT","Montana",1949,0.923489645,0.665069684,1.200047405,0.167245321
"MT","Montana",1950,0.93251277,0.66596287,1.231447205,0.171208528
"MT","Montana",1951,1.01193635,0.720409065,1.308495705,0.179079784
"MT","Montana",1952,0.976057735,0.695009908,1.27145903,0.174904611
"MT","Montana",1953,0.877432905,0.611676804,1.159615525,0.17146491
"MT","Montana",1954,0.81661782,0.55594651,1.081287205,0.159211355
"MT","Montana",1955,0.7886376,0.531630934,1.067898955,0.163662116
"MT","Montana",1956,0.78071444,0.521575133,1.037234195,0.158217794
"MT","Montana",1957,0.745432715,0.499323148,1.01937076,0.158912902
"MT","Montana",1958,0.709336715,0.458295541,0.976222557,0.160499336
"MT","Montana",1959,0.53151165,0.317745458,0.760013835,0.136815155
"MT","Montana",1960,0.59984747,0.367905966,0.844740868,0.141805871
"MT","Montana",1961,0.59122317,0.360929456,0.843168941,0.145199925
"MT","Montana",1962,0.60266726,0.386993398,0.843823704,0.139799934
"MT","Montana",1963,0.63323649,0.420647445,0.844008631,0.128453898
"MT","Montana",1964,0.58383536,0.368004657,0.814076585,0.135193082
"MT","Montana",1965,0.70922035,0.43947874,0.992588193,0.168518969
"MT","Montana",1966,0.697404355,0.433696192,0.972025162,0.162638388
"MT","Montana",1967,0.497272165,0.250330291,0.748694957,0.153266986
"MT","Montana",1968,0.526255285,0.288930982,0.776470121,0.150532017
"MT","Montana",1969,0.50358318,0.246399075,0.767911471,0.158062606
"MT","Montana",1970,0.47575826,0.229846168,0.735802905,0.152842091
"MT","Montana",1971,0.29469947,0.047398168,0.55080964,0.152835018
"MT","Montana",1972,0.334911845,0.081830237,0.591077295,0.156286496
"MT","Montana",1973,0.079470421,-0.164085627,0.329955007,0.149953497
"MT","Montana",1974,-0.182465885,-0.40669201,0.064711302,0.143068146
"MT","Montana",1975,-0.257668415,-0.488282162,-0.024832466,0.148292165
"MT","Montana",1976,-0.23777509,-0.464237143,0.002817261,0.140893959
"MT","Montana",1977,-0.251524235,-0.47108961,-0.019405433,0.137759743
"MT","Montana",1978,-0.24668127,-0.467965633,-0.033942903,0.130399086
"MT","Montana",1979,-0.381652995,-0.607717458,-0.152343806,0.13614269
"MT","Montana",1980,-0.374647115,-0.591763833,-0.145929286,0.133863434
"MT","Montana",1981,-0.401656035,-0.61692171,-0.183077803,0.128443245
"MT","Montana",1982,-0.36117774,-0.56986281,-0.147361977,0.128527242
"MT","Montana",1983,-0.51058503,-0.737121166,-0.284756399,0.136364358
"MT","Montana",1984,-0.5466914,-0.773460677,-0.312668666,0.139558154
"MT","Montana",1985,-0.58558508,-0.814721446,-0.367035635,0.137654701
"MT","Montana",1986,-0.65186943,-0.862798449,-0.424656911,0.132141138
"MT","Montana",1987,-0.641334185,-0.865985578,-0.414118651,0.134440367
"MT","Montana",1988,-0.64932081,-0.869321847,-0.426881268,0.129268003
"MT","Montana",1989,-0.68720823,-0.894304493,-0.488580237,0.12495783
"MT","Montana",1990,-0.70721659,-0.918669885,-0.5051451,0.123715568
"MT","Montana",1991,-0.78710303,-1.000174895,-0.580235646,0.129111423
"MT","Montana",1992,-0.80923255,-1.01127165,-0.609975085,0.123298569
"MT","Montana",1993,-0.84751442,-1.06934076,-0.615222492,0.137190967
"MT","Montana",1994,-0.878295485,-1.08497582,-0.667394865,0.128945953
"MT","Montana",1995,-0.919488005,-1.124346955,-0.717610043,0.125801853
"MT","Montana",1996,-0.94433833,-1.1288932,-0.742134421,0.120529661
"MT","Montana",1997,-1.08391405,-1.256639935,-0.896912287,0.112459835
"MT","Montana",1998,-1.0052619,-1.187876365,-0.813523344,0.11443542
"MT","Montana",1999,-0.94703602,-1.143024345,-0.763245685,0.116775528
"MT","Montana",2000,-0.934314695,-1.12686818,-0.744099391,0.113836565
"MT","Montana",2001,-0.933995315,-1.13328762,-0.730300711,0.119790692
"MT","Montana",2002,-0.94537328,-1.117038375,-0.766239974,0.10857361
"MT","Montana",2003,-0.972374205,-1.15250924,-0.792744699,0.109013215
"MT","Montana",2004,-0.99054477,-1.17171764,-0.808850296,0.113629646
"MT","Montana",2005,-1.1930183,-1.372078535,-1.010154615,0.108068932
"MT","Montana",2006,-1.23462355,-1.40024234,-1.064161875,0.102722159
"MT","Montana",2007,-1.21266315,-1.379093315,-1.04588802,0.1028864
"MT","Montana",2008,-1.2106846,-1.37942633,-1.035975715,0.105774187
"MT","Montana",2009,-1.28792995,-1.45419158,-1.12125681,0.100891998
"MT","Montana",2010,-1.27603745,-1.43589377,-1.1174028,0.098753263
"MT","Montana",2011,-1.2692835,-1.437174495,-1.10308037,0.101761643
"MT","Montana",2012,-1.2696824,-1.432219655,-1.09627541,0.102346533
"MT","Montana",2013,-1.29101695,-1.456221295,-1.115649195,0.104411639
"MT","Montana",2014,-1.2892341,-1.45836795,-1.11524575,0.104173603
"MT","Montana",2015,-1.30452215,-1.48805445,-1.122058875,0.109449258
"MT","Montana",2016,-1.3494425,-1.50984696,-1.184595075,0.1007874
"MT","Montana",2017,-1.38752865,-1.5532552,-1.21484712,0.102647209
"MT","Montana",2018,-1.38979015,-1.552023305,-1.21831528,0.101024456
"MT","Montana",2019,-1.3905155,-1.56376991,-1.216099345,0.106263725
"MT","Montana",2020,-1.4180233,-1.598864725,-1.22781397,0.112067033
"MT","Montana",2021,-1.23357945,-1.413819835,-1.052868075,0.109937142
"MT","Montana",2022,-1.2422991,-1.426815235,-1.048559405,0.115168798
"MT","Montana",2023,-1.18796315,-1.39033632,-0.977966928,0.125615428
"MT","Montana",2024,-1.2397773,-1.455655935,-1.03477544,0.126748389
"NC","North Carolina",1937,1.954967,1.515068225,2.442079145,0.284242212
"NC","North Carolina",1938,1.82158225,1.429241135,2.24532533,0.248124826
"NC","North Carolina",1939,1.7150188,1.300082385,2.160824805,0.259039696
"NC","North Carolina",1940,1.667848,1.29243842,2.06249538,0.232824088
"NC","North Carolina",1941,1.5476263,1.17087079,1.97525367,0.245236793
"NC","North Carolina",1942,1.56489505,1.20436816,1.93914307,0.226441538
"NC","North Carolina",1943,1.5999382,1.20619498,1.996854365,0.243016693
"NC","North Carolina",1944,1.50300915,1.12839048,1.89339905,0.230299867
"NC","North Carolina",1945,1.4488997,1.105211435,1.814134655,0.21687003
"NC","North Carolina",1946,1.37978605,1.054061555,1.72976851,0.208599479
"NC","North Carolina",1947,1.37505925,1.058732475,1.713294755,0.205698193
"NC","North Carolina",1948,1.3644781,1.04248558,1.69371425,0.19884693
"NC","North Carolina",1949,1.32379415,0.999414677,1.654692835,0.199796348
"NC","North Carolina",1950,1.4863575,1.160596625,1.849221395,0.211635787
"NC","North Carolina",1951,1.53773265,1.2065475,1.879948775,0.208110749
"NC","North Carolina",1952,1.4331293,1.127310965,1.744114095,0.192228149
"NC","North Carolina",1953,1.3879875,1.052746215,1.74012237,0.209077797
"NC","North Carolina",1954,1.3015024,0.992914561,1.6240176,0.195742549
"NC","North Carolina",1955,1.33076055,0.996138514,1.682902455,0.210158488
"NC","North Carolina",1956,1.24558325,0.951791216,1.585021465,0.187566474
"NC","North Carolina",1957,1.29237255,0.975149787,1.630204715,0.203424343
"NC","North Carolina",1958,1.04497265,0.77892722,1.319500625,0.16482112
"NC","North Carolina",1959,0.920113005,0.656317676,1.20729735,0.166711877
"NC","North Carolina",1960,0.82308393,0.562872809,1.092070345,0.159839486
"NC","North Carolina",1961,0.857443385,0.602789461,1.131484345,0.160733619
"NC","North Carolina",1962,0.771835975,0.537584802,1.019705485,0.148961942
"NC","North Carolina",1963,0.792085335,0.550655266,1.05577697,0.153593539
"NC","North Carolina",1964,0.736057995,0.503611121,0.996359875,0.147190489
"NC","North Carolina",1965,0.613899385,0.374295795,0.857317802,0.150282079
"NC","North Carolina",1966,0.629340255,0.385414018,0.870835104,0.149288526
"NC","North Carolina",1967,0.47063125,0.240771609,0.707561947,0.140351205
"NC","North Carolina",1968,0.42328776,0.202018904,0.655349169,0.138512547
"NC","North Carolina",1969,0.441346315,0.193395326,0.690058906,0.151904434
"NC","North Carolina",1970,0.35404375,0.122920087,0.588755065,0.140656801
"NC","North Carolina",1971,0.36220424,0.129503847,0.617309612,0.148711315
"NC","North Carolina",1972,0.377427055,0.14286579,0.625826334,0.146236461
"NC","North Carolina",1973,0.25616355,0.009411723,0.503267858,0.151975241
"NC","North Carolina",1974,0.244515895,-0.001966641,0.507165766,0.156957937
"NC","North Carolina",1975,0.258162775,-0.000935,0.504667673,0.154058991
"NC","North Carolina",1976,0.25449731,0.010598663,0.517093266,0.152196179
"NC","North Carolina",1977,0.013835121,-0.224701862,0.253282549,0.145205276
"NC","North Carolina",1978,0.016502667,-0.22118299,0.253217174,0.143250474
"NC","North Carolina",1979,0.015758441,-0.207147895,0.238924436,0.134699526
"NC","North Carolina",1980,-0.007313055,-0.24525162,0.231542739,0.144903046
"NC","North Carolina",1981,-0.059124557,-0.299044297,0.182904527,0.146707123
"NC","North Carolina",1982,-0.053963672,-0.285408219,0.172855567,0.139931931
"NC","North Carolina",1983,-0.157881355,-0.363506786,0.065921134,0.133168114
"NC","North Carolina",1984,-0.149022485,-0.366621997,0.072829013,0.135718222
"NC","North Carolina",1985,-0.16692397,-0.383737611,0.054157549,0.131268531
"NC","North Carolina",1986,-0.21713533,-0.431111746,-0.000297,0.133590824
"NC","North Carolina",1987,-0.388362375,-0.610762699,-0.167674296,0.130734534
"NC","North Carolina",1988,-0.39702529,-0.607814314,-0.192226971,0.125779604
"NC","North Carolina",1989,-0.377917985,-0.586976536,-0.165264731,0.12756053
"NC","North Carolina",1990,-0.41435514,-0.632108128,-0.195322212,0.134819756
"NC","North Carolina",1991,-0.456436495,-0.67089103,-0.246667826,0.128083908
"NC","North Carolina",1992,-0.48522053,-0.695268861,-0.280015108,0.12662443
"NC","North Carolina",1993,-0.484006765,-0.696981979,-0.263220317,0.129082664
"NC","North Carolina",1994,-0.50181531,-0.713680174,-0.299449183,0.126617733
"NC","North Carolina",1995,-0.51332072,-0.728192967,-0.296507039,0.130437455
"NC","North Carolina",1996,-0.585271495,-0.781829203,-0.382040676,0.121220921
"NC","North Carolina",1997,-0.577501775,-0.795319831,-0.380494108,0.124863039
"NC","North Carolina",1998,-0.61096142,-0.809271321,-0.405147934,0.125173879
"NC","North Carolina",1999,-0.67327233,-0.869256214,-0.479964203,0.119538349
"NC","North Carolina",2000,-0.645733735,-0.843478391,-0.441608257,0.120206911
"NC","North Carolina",2001,-0.667333845,-0.868473209,-0.467789076,0.122089139
"NC","North Carolina",2002,-0.680038525,-0.860769897,-0.482640874,0.116595888
"NC","North Carolina",2003,-0.693771975,-0.875139912,-0.506926532,0.113105899
"NC","North Carolina",2004,-0.732406225,-0.931489956,-0.533118885,0.121287994
"NC","North Carolina",2005,-0.730101505,-0.911029934,-0.547578202,0.111795538
"NC","North Carolina",2006,-0.741216835,-0.935618265,-0.536070713,0.120127404
"NC","North Carolina",2007,-0.783698975,-0.986495904,-0.591318844,0.121162329
"NC","North Carolina",2008,-0.88221441,-1.058693615,-0.704510591,0.109052275
"NC","North Carolina",2009,-0.941161945,-1.115710385,-0.768014837,0.106698693
"NC","North Carolina",2010,-0.987873135,-1.163146425,-0.815140357,0.105875629
"NC","North Carolina",2011,-0.923731025,-1.09581759,-0.742387689,0.109041685
"NC","North Carolina",2012,-0.9216217,-1.099139695,-0.74814442,0.107413599
"NC","North Carolina",2013,-0.85672301,-1.055204025,-0.649367684,0.12169319
"NC","North Carolina",2014,-0.805264715,-1.004311215,-0.609119229,0.119784786
"NC","North Carolina",2015,-0.708297235,-0.900547012,-0.512934388,0.118927496
"NC","North Carolina",2016,-0.6211543,-0.815309604,-0.419850339,0.122407186
"NC","North Carolina",2017,-0.656197265,-0.8512824,-0.455738176,0.120032355
"NC","North Carolina",2018,-0.666910785,-0.86768821,-0.476906277,0.118301396
"NC","North Carolina",2019,-0.697996375,-0.887796042,-0.494418423,0.120900268
"NC","North Carolina",2020,-0.70884446,-0.905977733,-0.502281125,0.119870202
"NC","North Carolina",2021,-0.76672492,-0.963581651,-0.575215189,0.116350994
"NC","North Carolina",2022,-0.729219285,-0.939886439,-0.522442343,0.128269567
"NC","North Carolina",2023,-0.688263535,-0.896684451,-0.471632619,0.129624438
"NC","North Carolina",2024,-0.728306805,-0.946983771,-0.517379842,0.12895095
"ND","North Dakota",1937,1.30932975,0.965870111,1.672027015,0.220607649
"ND","North Dakota",1938,1.3481901,1.010241775,1.70073931,0.212686837
"ND","North Dakota",1939,1.32702535,0.946280177,1.71631921,0.237769349
"ND","North Dakota",1940,1.3475532,1.02510291,1.679644285,0.201074453
"ND","North Dakota",1941,1.27012455,0.905681048,1.650022825,0.224644705
"ND","North Dakota",1942,1.30875915,0.968238827,1.67367396,0.212998969
"ND","North Dakota",1943,1.2503187,0.884299926,1.63181593,0.228532125
"ND","North Dakota",1944,1.16124585,0.855283182,1.50010764,0.196684278
"ND","North Dakota",1945,1.14903145,0.836180147,1.49369158,0.196892856
"ND","North Dakota",1946,1.1537582,0.842435655,1.478586345,0.193176123
"ND","North Dakota",1947,1.0966864,0.816479154,1.402941515,0.183446962
"ND","North Dakota",1948,1.1217931,0.82182357,1.46785759,0.193360659
"ND","North Dakota",1949,1.0740934,0.801320381,1.35401233,0.172816029
"ND","North Dakota",1950,0.995904615,0.719788364,1.300882755,0.176940864
"ND","North Dakota",1951,1.06001675,0.766544743,1.37634952,0.188770242
"ND","North Dakota",1952,1.0127658,0.750634891,1.289407895,0.167016491
"ND","North Dakota",1953,1.0160762,0.717966992,1.310306595,0.178455059
"ND","North Dakota",1954,0.952520415,0.656279242,1.26817621,0.178906921
"ND","North Dakota",1955,0.851717525,0.583068292,1.15573381,0.172419209
"ND","North Dakota",1956,0.84277346,0.569067453,1.11850421,0.165708473
"ND","North Dakota",1957,0.80420945,0.535448907,1.11149145,0.176139993
"ND","North Dakota",1958,0.80028568,0.529491003,1.097272265,0.168565881
"ND","North Dakota",1959,0.76750992,0.514060937,1.05514416,0.161849615
"ND","North Dakota",1960,0.835834095,0.576459664,1.121986725,0.165981679
"ND","North Dakota",1961,0.600675855,0.369305088,0.838659669,0.142074849
"ND","North Dakota",1962,0.65655642,0.438866399,0.905667384,0.140341182
"ND","North Dakota",1963,0.592699325,0.384355569,0.820754553,0.132784738
"ND","North Dakota",1964,0.575942865,0.352394929,0.816621347,0.142085605
"ND","North Dakota",1965,0.34283287,0.123988138,0.585464997,0.141883569
"ND","North Dakota",1966,0.40186316,0.188670534,0.642058299,0.134570112
"ND","North Dakota",1967,0.44087046,0.197774623,0.685257615,0.14608804
"ND","North Dakota",1968,0.451222365,0.22230374,0.686056685,0.143098724
"ND","North Dakota",1969,0.32002907,0.072468437,0.559350571,0.150137304
"ND","North Dakota",1970,0.31958754,0.091285941,0.568399325,0.146045031
"ND","North Dakota",1971,0.27499202,0.039391188,0.515632719,0.146453923
"ND","North Dakota",1972,0.29050307,0.061658317,0.541604121,0.142453363
"ND","North Dakota",1973,0.25534619,0.021521363,0.499661504,0.146346054
"ND","North Dakota",1974,0.22609223,-0.011702451,0.477793308,0.149685811
"ND","North Dakota",1975,0.087220375,-0.154194015,0.335851994,0.148187357
"ND","North Dakota",1976,-0.020035207,-0.258664863,0.218853892,0.142861327
"ND","North Dakota",1977,-0.083350623,-0.305817307,0.150917717,0.138304207
"ND","North Dakota",1978,-0.047917518,-0.273186707,0.174866937,0.136559905
"ND","North Dakota",1979,-0.049074294,-0.276297185,0.178542269,0.135291348
"ND","North Dakota",1980,-0.075000566,-0.282116744,0.147179498,0.131141647
"ND","North Dakota",1981,-0.063530563,-0.273298683,0.155601621,0.132490854
"ND","North Dakota",1982,-0.044116515,-0.258993541,0.184850441,0.136685318
"ND","North Dakota",1983,-0.35606952,-0.555641287,-0.157461005,0.123233057
"ND","North Dakota",1984,-0.368886395,-0.568360745,-0.161690876,0.126097096
"ND","North Dakota",1985,-0.43636865,-0.646320739,-0.21571668,0.129157662
"ND","North Dakota",1986,-0.428605225,-0.648940568,-0.20110358,0.13331191
"ND","North Dakota",1987,-0.493002335,-0.701172043,-0.284612833,0.129127875
"ND","North Dakota",1988,-0.490235055,-0.691678763,-0.287384711,0.122825794
"ND","North Dakota",1989,-0.52423841,-0.733779508,-0.325380492,0.12831585
"ND","North Dakota",1990,-0.5447491,-0.75238241,-0.332916971,0.125574347
"ND","North Dakota",1991,-0.55766453,-0.766888954,-0.350199997,0.126757615
"ND","North Dakota",1992,-0.581669455,-0.790878553,-0.371117711,0.127962671
"ND","North Dakota",1993,-0.604907925,-0.807591574,-0.396969583,0.127960803
"ND","North Dakota",1994,-0.63002259,-0.843997052,-0.41925051,0.129779286
"ND","North Dakota",1995,-0.63148391,-0.831897263,-0.418388388,0.123754487
"ND","North Dakota",1996,-0.6444882,-0.850042269,-0.429932421,0.125671944
"ND","North Dakota",1997,-0.676254435,-0.868965972,-0.479176155,0.120344575
"ND","North Dakota",1998,-0.59331149,-0.787895984,-0.383020222,0.121686849
"ND","North Dakota",1999,-0.506052295,-0.708921116,-0.310110915,0.119814057
"ND","North Dakota",2000,-0.49375365,-0.685850326,-0.303365317,0.118260261
"ND","North Dakota",2001,-0.559435925,-0.759246541,-0.35366807,0.122776253
"ND","North Dakota",2002,-0.562485835,-0.759334818,-0.3719625,0.120092981
"ND","North Dakota",2003,-0.575960535,-0.771645444,-0.385725788,0.118371863
"ND","North Dakota",2004,-0.59534402,-0.795555557,-0.396837736,0.119730876
"ND","North Dakota",2005,-0.639132295,-0.846430568,-0.437707416,0.126038689
"ND","North Dakota",2006,-0.68124101,-0.880832725,-0.484905266,0.119503649
"ND","North Dakota",2007,-0.729080375,-0.927701084,-0.531473488,0.118133639
"ND","North Dakota",2008,-0.72249362,-0.920657847,-0.515568124,0.123634221
"ND","North Dakota",2009,-0.75671986,-0.953993847,-0.55177057,0.12054424
"ND","North Dakota",2010,-0.71352519,-0.918938449,-0.495793311,0.126644321
"ND","North Dakota",2011,-0.701374755,-0.908467195,-0.483405971,0.128333171
"ND","North Dakota",2012,-0.69464168,-0.894687858,-0.497436525,0.119988714
"ND","North Dakota",2013,-0.80276978,-1.00655006,-0.597261098,0.126613859
"ND","North Dakota",2014,-0.829015125,-1.03890899,-0.606183825,0.130399957
"ND","North Dakota",2015,-0.85410402,-1.06712835,-0.652653642,0.128886276
"ND","North Dakota",2016,-0.868922255,-1.05865368,-0.663720403,0.122871473
"ND","North Dakota",2017,-0.888933695,-1.10496367,-0.677129721,0.131156727
"ND","North Dakota",2018,-0.878242385,-1.090288105,-0.663645625,0.12888387
"ND","North Dakota",2019,-0.908582815,-1.101855835,-0.708294966,0.11690991
"ND","North Dakota",2020,-1.13629965,-1.32826098,-0.935884639,0.117873402
"ND","North Dakota",2021,-1.10115205,-1.306488275,-0.892137705,0.125972276
"ND","North Dakota",2022,-1.1460296,-1.35778147,-0.921455318,0.131121039
"ND","North Dakota",2023,-1.0685931,-1.28448098,-0.836610732,0.135209268
"ND","North Dakota",2024,-1.10685285,-1.339884035,-0.862625177,0.143656725
"NE","Nebraska",1937,1.450865,1.08419928,1.806136555,0.222199749
"NE","Nebraska",1938,1.39394315,1.05811242,1.7247105,0.200850132
"NE","Nebraska",1939,1.4098919,1.05808093,1.78583246,0.224336481
"NE","Nebraska",1940,1.3671679,1.029525585,1.69454489,0.205336037
"NE","Nebraska",1941,1.3822366,1.03385166,1.77000952,0.220507013
"NE","Nebraska",1942,1.3949282,1.06629395,1.747108015,0.207388289
"NE","Nebraska",1943,1.25682705,0.934796527,1.60750517,0.210373463
"NE","Nebraska",1944,1.2275473,0.902171384,1.566208565,0.199568422
"NE","Nebraska",1945,1.1912641,0.894241181,1.518766475,0.190638733
